date,team,acquired,relinquished,notes,url,il_type,injury_type,injury_loc
2008-03-30,Mets,,Orlando Hernandez,placed on 15-day DL recovering from surgery on right foot,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=125,15-day DL,['surgery'],['right foot']
2008-03-30,Mets,,Orlando Hernandez,placed on 15-day DL recovering from surgery on right foot,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=125,15-day DL,['surgery'],['right foot']
2008-03-30,Rangers,,John Rheinecker,"placed on 60-day DL recovering from surgery on left forearm (per MLB, left shoulder per CBC) (Thoracic outlet syndrome per CBS)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=125,per MLB,"['surgery', 'per CBC', 'per CBS']","['left forearm', 'left shoulder']"
2008-03-30,Rangers,,John Rheinecker,"placed on 60-day DL recovering from surgery on left forearm (per MLB, left shoulder per CBC) (Thoracic outlet syndrome per CBS)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=125,per MLB,"['surgery', 'per CBC', 'per CBS']","['left forearm', 'left shoulder']"
2008-03-30,Rangers,,John Rheinecker,"placed on 60-day DL recovering from surgery on left forearm (per MLB, left shoulder per CBC) (Thoracic outlet syndrome per CBS)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=125,per MLB,"['surgery', 'per CBC', 'per CBS']","['left forearm', 'left shoulder']"
2008-03-30,Reds,,David Ross (Wade),placed on 15-day DL with back spasms,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=125,15-day DL,['back spasms'],[]
2008-03-30,Tigers,,Jordan Tata,placed on 15-day DL with broken right pinkie finger,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=125,15-day DL,['broken'],['right pinkie finger']
2008-03-30,Tigers,,Jordan Tata,placed on 15-day DL with broken right pinkie finger,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=125,15-day DL,['broken'],['right pinkie finger']
2008-03-30,Tigers,,Jordan Tata,placed on 15-day DL with broken right pinkie finger,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=125,15-day DL,['broken'],['right pinkie finger']
2008-03-30,Tigers,,Vance Wilson,placed on 15-day DL recovering from surgery on right elbow,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=125,15-day DL,['surgery'],['right elbow']
2008-03-30,Tigers,,Vance Wilson,placed on 15-day DL recovering from surgery on right elbow,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=125,15-day DL,['surgery'],['right elbow']
2008-03-30,Tigers,,Vance Wilson,placed on 15-day DL recovering from surgery on right elbow,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=125,15-day DL,['surgery'],['right elbow']
2008-03-25,Cardinals,,Juan Encarnacion,placed on 15-day DL with fractured left orbital bone,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=50,15-day DL,"['fractured', 'bone']",['left orbital']
2008-03-25,Cardinals,,Juan Encarnacion,placed on 15-day DL with fractured left orbital bone,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=50,15-day DL,"['fractured', 'bone']",['left orbital']
2008-03-25,Cardinals,,Juan Encarnacion,placed on 15-day DL with fractured left orbital bone,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=50,15-day DL,"['fractured', 'bone']",['left orbital']
2008-03-25,Cardinals,,Matt Clement,placed on 15-day DL recovering from surgery on right shoulder,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=50,15-day DL,['surgery'],['right shoulder']
2008-03-25,Cardinals,,Matt Clement,placed on 15-day DL recovering from surgery on right shoulder,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=50,15-day DL,['surgery'],['right shoulder']
2008-03-25,Cardinals,,Matt Clement,placed on 15-day DL recovering from surgery on right shoulder,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=50,15-day DL,['surgery'],['right shoulder']
2008-03-25,Cardinals,,Tyler Johnson (James),placed on 15-day DL with strained left rotator cuff,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=50,15-day DL,"['strained', 'cuff']",['left rotator']
2008-03-25,Cardinals,,Tyler Johnson (James),placed on 15-day DL with strained left rotator cuff,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=50,15-day DL,"['strained', 'cuff']",['left rotator']
2008-03-25,Cardinals,,Tyler Johnson (James),placed on 15-day DL with strained left rotator cuff,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=50,15-day DL,"['strained', 'cuff']",['left rotator']
2008-03-25,Red Sox,,J.D. Drew,lower back tightness (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=50,DTD,['tightness'],['lower back']
2008-03-26,Cardinals,,Juan Gonzalez,placed on temporarily inactive list,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=50,,['temporarily inactive'],['list']
2008-03-26,Cardinals,,Juan Gonzalez,placed on temporarily inactive list,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=50,,['temporarily inactive'],['list']
2008-03-26,Cardinals,,Juan Gonzalez,placed on temporarily inactive list,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=50,,['temporarily inactive'],['list']
2008-04-07,Marlins,,Harvey Garcia,transferred to 60-day DL with right shoulder tendinitis,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=200,60-day DL,['tendinitis'],['right shoulder']
2008-04-07,Marlins,,Harvey Garcia,transferred to 60-day DL with right shoulder tendinitis,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=200,60-day DL,['tendinitis'],['right shoulder']
2008-04-07,Marlins,,Harvey Garcia,transferred to 60-day DL with right shoulder tendinitis,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=200,60-day DL,['tendinitis'],['right shoulder']
2008-04-09,Brewers,,Tony Gwynn Jr. / Anthony Gwynn,placed on 15-day DL with strained left hamstring,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=200,15-day DL,['strained'],['left hamstring']
2008-04-09,Brewers,,Tony Gwynn Jr. / Anthony Gwynn,placed on 15-day DL with strained left hamstring,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=200,15-day DL,['strained'],['left hamstring']
2008-04-16,Astros,Dequam Wright / Wesley Wright,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=300,,,
2008-04-16,Astros,Dequam Wright / Wesley Wright,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=300,,,
2008-04-17,Astros,J.R. Towles,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=300,,,
2008-04-17,Rangers,,Thomas Diamond,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=300,60-day DL,['Tommy John'],[]
2008-04-17,Rangers,,Thomas Diamond,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=300,60-day DL,['Tommy John'],[]
2008-04-17,Rangers,,Thomas Diamond,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=300,60-day DL,['Tommy John'],[]
2008-04-12,Rays,,Chad Orvella,transferred to 60-day DL with right shoulder tendinitis,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=250,60-day DL,['tendinitis'],['right shoulder']
2008-04-12,Rays,,Chad Orvella,transferred to 60-day DL with right shoulder tendinitis,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=250,60-day DL,['tendinitis'],['right shoulder']
2008-04-12,Rays,,Chad Orvella,transferred to 60-day DL with right shoulder tendinitis,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=250,60-day DL,['tendinitis'],['right shoulder']
2008-04-13,Nationals,Wily Mo Pena,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=250,,,
2008-04-13,Nationals,Wily Mo Pena,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=250,,,
2008-04-13,Nationals,Wily Mo Pena,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=250,,,
2008-04-13,Blue Jays,B.J. Ryan,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=250,,,
2008-04-15,Astros,,Dequam Wright / Wesley Wright,finger injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=275,DTD,['injury'],['finger']
2008-04-15,Astros,,Dequam Wright / Wesley Wright,finger injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=275,DTD,['injury'],['finger']
2008-04-15,Astros,,J.R. Towles,left hand injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=275,DTD,['injury'],['left hand']
2008-04-18,Rays,,Carlos Pena (Felipe),right hamstring injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=325,DTD,['injury'],['right hamstring']
2008-04-18,Nationals,Shawn Hill (Richard),,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=325,,,
2008-04-19,Rays,Carlos Pena (Felipe),,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=325,,,
2008-04-23,Brewers,Tony Gwynn Jr. / Anthony Gwynn,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=375,,,
2008-04-23,Brewers,Tony Gwynn Jr. / Anthony Gwynn,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=375,,,
2008-04-23,Reds,David Ross (Wade),,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=375,,,
2008-04-21,Tigers,Jordan Tata,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=350,,,
2008-04-21,Tigers,Jordan Tata,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=350,,,
2008-04-21,Tigers,Jordan Tata,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=350,,,
2008-04-22,Mariners,J.J. Putz,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=350,,,
2008-04-25,Red Sox,,Bobby Kielty,surgery on left hand (out 4-6 weeks),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=400,out 4-6 weeks,['surgery'],['left hand']
2008-04-25,Red Sox,,Bobby Kielty,surgery on left hand (out 4-6 weeks),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=400,out 4-6 weeks,['surgery'],['left hand']
2008-04-25,Red Sox,,Bobby Kielty,surgery on left hand (out 4-6 weeks),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=400,out 4-6 weeks,['surgery'],['left hand']
2008-04-30,Rockies,,Robert Wells / Kip Wells,placed on 15-day DL with blood clot in right hand,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=450,15-day DL,['blood clot'],['right hand']
2008-04-30,Rockies,,Robert Wells / Kip Wells,placed on 15-day DL with blood clot in right hand,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=450,15-day DL,['blood clot'],['right hand']
2008-05-04,Twins,,(Timothy) Scott Baker,right groin injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=525,DTD,['injury'],['right groin']
